is_true,label,predict,sentence,pre-processed,pre-processed_recover
TRUE,1,1,giờ biết lý sự rùi........ :v #GR52017,giờ biết lý sự rùi........ :v #gr,giờ biết lý sự rùi ... ... .. : v # gr PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING
TRUE,1,1,"Smart Tivi TCL 50 inch L50C1-UF Chào anh Cương,Dạ trường hợp được tặng phiếu mua hàng 1.000.000đ anh có thể cho em xin thêm thông tin là phiếu mua hàng được áp dụng cho mặt hàng nào để em tiện hỗ trợ anh kiểm tra tốt hơn anh nhé.Mong nhận được phản hồi từ anh.","smart tivi tcl  inch lc-uf chào anh cương,dạ trường hợp được tặng phiếu mua hàng .đ anh có thể cho em xin thêm thông tin là phiếu mua hàng được áp dụng cho mặt hàng nào để em tiện hỗ trợ anh kiểm tra tốt hơn anh nhé.mong nhận được phản hồi từ anh.","smart tivi tcl inch PADDING chào anh cương , dạ trường hợp được tặng phiếu mua hàng .đ anh có thể cho em xin thêm thông tin là phiếu mua hàng được áp dụng cho mặt hàng nào để em tiện hỗ trợ anh kiểm tra tốt hơn anh nhé.mong nhận được phản hồi từ anh . PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING"
TRUE,1,1,"Chào bạn TinNghia BuiQuy, Bạn vui lòng kiểm tra lại giúp số 096****119 nhé, số này chưa có thông tin ví MoMo ạ. Cám ơn bạn. :)","chào bạn tinnghia buiquy, bạn vui lòng kiểm tra lại giúp số **** nhé, số này chưa có thông tin ví momo ạ. cám ơn bạn. :)","chào bạn PADDING PADDING , bạn vui lòng kiểm tra lại giúp số **** nhé , số này chưa có thông tin ví momo ạ. cám ơn bạn . : ) PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING"
TRUE,1,1,Nhoc nha minh cung hay thở dài,nhoc nha minh cung hay thở dài,nhoc nha minh cung hay thở dài PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING
TRUE,1,1,"HANOI XGIRLS hẹn anh em ở đây nhá. Màn diễn mở màn trươc khi hardwell chơi.  #cangdet Đêm nhạc EDM lớn nhất trong năm sẽ tổ chức tại sân vận động Mỹ Đình hanoiiplus.com Với số lượng khán giả dự báo sẽ vượt xa so với dự kiến, đêm nhạc EDM Hardwell by VinaPhone sẽ được tổ chức ở chỗ khác với sức chứa lớn hơn. Địa điểm tổ chức được lựa chọn để thay thế là Sân vận động Quốc gia Mỹ Đình, nơi được chọn làm địa …","hanoi xgirls hẹn anh em ở đây nhá. màn diễn mở màn trươc khi hardwell chơi.  #cangdet đêm nhạc edm lớn nhất trong năm sẽ tổ chức tại sân vận động mỹ đình hanoiiplus.com với số lượng khán giả dự báo sẽ vượt xa so với dự kiến, đêm nhạc edm hardwell by vinaphone sẽ được tổ chức ở chỗ khác với sức chứa lớn hơn. địa điểm tổ chức được lựa chọn để thay thế là sân vận động quốc gia mỹ đình, nơi được chọn làm địa …","hanoi PADDING hẹn anh em ở đây nhá . màn diễn mở màn PADDING khi hardwell chơi . # PADDING đêm nhạc edm lớn nhất trong năm sẽ tổ chức tại sân vận động mỹ đình hanoiiplus.com với số lượng khán giả dự báo sẽ vượt xa so với dự kiến , đêm nhạc edm hardwell by vinaphone sẽ được tổ chức ở chỗ khác với sức chứa lớn hơn . địa điểm tổ chức được lựa chọn để thay thế là sân vận động quốc gia mỹ đình , nơi được chọn làm địa … PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING"
TRUE,1,1,Ha Anh Nguyen Bùi Thu Thảo,ha anh nguyen bùi thu thảo,ha anh nguyen bùi thu thảo PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING
TRUE,1,1,Đây là cái ngày chỉ dùng để post hình S8 ... #GalaxyS8,đây là cái ngày chỉ dùng để post hình s ... #galaxys,đây là cái ngày chỉ dùng để post hình s ... # galaxys PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING
TRUE,1,1,"Chênh Vênh Chào mẹ, mẹ vui lòng cung cấp số điện thoại để chuyên gia kết nối tư vấn tận tình đến mẹ ạ. Cảm ơn mẹ.","chênh vênh chào mẹ, mẹ vui lòng cung cấp số điện thoại để chuyên gia kết nối tư vấn tận tình đến mẹ ạ. cảm ơn mẹ.","chênh vênh chào mẹ , mẹ vui lòng cung cấp số điện thoại để chuyên gia kết nối tư vấn tận tình đến mẹ ạ. cảm ơn mẹ . PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING"
TRUE,1,1,Đặt trước Huawei GR5 (2017) trả góp 30% thì trả trước là bao nhiêu tiền và hàng tháng trả góp là bao nhiêu tiền ạ.,đặt trước huawei gr () trả góp % thì trả trước là bao nhiêu tiền và hàng tháng trả góp là bao nhiêu tiền ạ.,đặt trước huawei gr ( ) trả góp % thì trả trước là bao nhiêu tiền và hàng tháng trả góp là bao nhiêu tiền ạ . PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING
TRUE,1,1,Hạnh Đàm: Để hỗ trợ cụ thể bạn cung cấp số thuê bao để Viettel cung cấp cú pháp hủy nhé,hạnh đàm: để hỗ trợ cụ thể bạn cung cấp số thuê bao để viettel cung cấp cú pháp hủy nhé,hạnh đàm : để hỗ trợ cụ thể bạn cung cấp số thuê bao để viettel cung cấp cú pháp hủy nhé PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING
TRUE,1,1,#infinitycontest #Galaxys8 Bình minh hay hoàng hôn?! Em cũng không biết nữa có khi nào ta hack cam????,#infinitycontest #galaxys bình minh hay hoàng hôn?! em cũng không biết nữa có khi nào ta hack cam????,# PADDING # galaxys bình minh hay hoàng hôn ? ! em cũng không biết nữa có khi nào ta hack cam ? ? ? ? PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING
TRUE,1,1,"Ouest France gros menteur  Au Vietnam, des hôtesses de l'air en bikini ouest-france.fr Peur de l'avion ? La compagnie aérienne VietJet air pourrait bien vous la faire oublier. Les hôtesses de l'air vietnamiennes sont en bikini, et parfois même en","ouest france gros menteur  au vietnam, des hôtesses de l'air en bikini ouest-france.fr peur de l'avion ? la compagnie aérienne vietjet air pourrait bien vous la faire oublier. les hôtesses de l'air vietnamiennes sont en bikini, et parfois même en","PADDING PADDING PADDING PADDING au vietnam , PADDING PADDING de PADDING en bikini PADDING PADDING de PADDING ? la PADDING PADDING vietjet air PADDING bien PADDING la PADDING PADDING . PADDING PADDING de PADDING PADDING PADDING en bikini , PADDING PADDING PADDING en PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING PADDING"
